Region	Gene	importance_R2G	rho_R2G	importance_x_rho	importance_x_abs_rho	TF	is_extended	eRegulon_name	Gene_signature_name	Region_signature_name	importance_TF2G	regulation	rho_TF2G	triplet_rank
chr12:10720000-10725000	YBX3	1.0	0.1892203606701657	0.1892203606701657	0.1892203606701657	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.5370922033534528	1	0.178276379509688	30
chr19:4540000-4545000	PLIN4	0.1140699019230527	0.1239342267824308	0.0141371650939812	0.0141371650939812	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.8095521562622755	1	0.0590106066506658	4798
chr16:15490000-15495000	BMERB1	0.0712004806613512	0.0544579382115299	0.003877431376487	0.003877431376487	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.3361665542317781	1	0.0640089465744951	12218
chr7:98245000-98250000	BAIAP2L1	0.1046921607878681	0.0573047007349957	0.0059993529432488	0.0059993529432488	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.2915809510047559	1	0.0907595905852275	5271
chr14:103115000-103120000	CDC42BPB	0.041688158287544	0.0680717879082156	0.0028377874692338	0.0028377874692338	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.6279370363884954	1	0.0705770765492471	9497
chr8:133435000-133440000	NDRG1	0.0985247996974868	0.058827656183914	0.0057959830421927	0.0057959830421927	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.2766740517544357	1	0.0911683708810115	12436
chr17:82440000-82445000	FOXK2	0.0579354741777911	0.057097570500264	0.0033079748213326	0.0033079748213326	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.4151856025095566	1	0.0728263412644774	12228
chr19:44605000-44610000	PVR	0.0323941002054113	0.0598399505151356	0.0019384613532741	0.0019384613532741	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.5123579203270606	1	0.0604944514488218	12508
chr2:46975000-46980000	TTC7A	0.0810833555718584	0.1207957508228335	0.0097945248155374	0.0097945248155374	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.6337921044108041	1	0.1195572101835992	8568
chr17:78910000-78915000	CYTH1	0.0385575317735662	0.0561833504179065	0.0021662913188838	0.0021662913188838	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.3248367047754633	1	0.1158717079767345	13258
chr15:83695000-83700000	ADAMTSL3	0.1477524919124673	0.1747342232643198	0.0258174169096926	0.0258174169096926	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.5356978368645604	1	0.1145072560489111	8569
chr2:46385000-46390000	EPAS1	0.1950268341941686	0.0965840774856441	0.0188364868655894	0.0188364868655894	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.7097099629390385	1	0.0934644803185565	8228
chr17:42675000-42680000	TUBG2	0.0597756025862699	0.1143771127522875	0.0068369608368457	0.0068369608368457	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	1.0440597470068604	1	0.1095352026764194	11739
chr19:44750000-44755000	PVR	0.0790263013347114	0.0557901157072731	0.0044088864953813	0.0044088864953813	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.5123579203270606	1	0.0604944514488218	11141
chr16:56610000-56615000	MT1X	0.0598012101633393	0.1222359621841534	0.0073098584640925	0.0073098584640925	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.3767647468850803	1	0.0863580891886843	13267
chr11:72710000-72715000	FCHSD2	0.0406100165436676	0.058662497033546	0.0023822849750251	0.0023822849750251	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.4234318627917896	1	0.0758322391331051	13464
chr11:73280000-73285000	FCHSD2	0.0702167639026561	0.0613536573094882	0.0043080552698648	0.0043080552698648	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.4234318627917896	1	0.0758322391331051	13243
chr11:35225000-35230000	CD44	0.5481167297152558	0.2351741432849734	0.1289028823309466	0.1289028823309466	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.3251262222423139	1	0.1309504382930749	2312
chr2:239275000-239280000	HDAC4	0.0365612838032063	0.0538635956270242	0.0019693222063807	0.0019693222063807	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.3878809500198295	1	0.0818474389887453	12980
chr6:445000-450000	DUSP22	0.1016044273021197	0.0507464376485221	0.0051560627349008	0.0051560627349008	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.6223533959271829	1	0.085809254553557	12360
chr12:7120000-7125000	C1RL	0.0640926214084214	0.0534544957013996	0.0034260387555679	0.0034260387555679	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.3658244567070787	1	0.1067820254464915	10535
chr1:9160000-9165000	SPSB1	0.038795362710249	0.0534956823846488	0.0020753844015447	0.0020753844015447	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.2910020870396837	1	0.0880695670958374	12833
chr16:56630000-56635000	MT1E	0.2249695103157499	0.0952580963242463	0.0214301672836762	0.0214301672836762	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.8374257570702439	1	0.0545572024680179	5067
chr14:103065000-103070000	CDC42BPB	0.0526820678969928	0.0576406106241146	0.0030366265625237	0.0030366265625237	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.6279370363884954	1	0.0705770765492471	5634
chr11:73270000-73275000	FCHSD2	0.0624474811827764	0.0548804726305697	0.0034271472818993	0.0034271472818993	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.4234318627917896	1	0.0758322391331051	12707
chr19:35345000-35350000	HAMP	0.0226052684863145	0.0648140872269271	0.00146513984346	0.00146513984346	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	1.2327869198752024	1	0.0632937918976447	12093
chr11:72700000-72705000	FCHSD2	0.0222027477763938	0.0609922360276153	0.0013541952328394	0.0013541952328394	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.4234318627917896	1	0.0758322391331051	10186
chr2:218395000-218400000	TMBIM1	0.0583107956008013	0.0514995811946097	0.0030029815525657	0.0030029815525657	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.6832384657184067	1	0.0582990457559771	8811
chr16:56630000-56635000	MT1H	0.1963440014323873	0.1094114267799055	0.0214822773363933	0.0214822773363933	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.6287877859679092	1	0.0546545721498733	6603
chr2:71070000-71075000	NAGK	0.3671652601192304	0.071580187141684	0.0262817580312596	0.0262817580312596	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.5742086244982321	1	0.0536925053265331	2656
chr11:72805000-72810000	FCHSD2	0.0666209023717482	0.0767143546305079	0.0051107795303507	0.0051107795303507	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.4234318627917896	1	0.0758322391331051	6979
chr10:72335000-72340000	DDIT4	0.0920913350951008	0.0523121975484545	0.0048175001139958	0.0048175001139958	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.2804342160662906	1	0.0859832485682508	12556
chr2:239145000-239150000	HDAC4	0.0267738383185259	0.0727608331774594	0.0019480867834145	0.0019480867834145	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.3878809500198295	1	0.0818474389887453	10450
chr2:239250000-239255000	HDAC4	0.0167914487485019	0.0634308714626182	0.0010650962272373	0.0010650962272373	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.3878809500198295	1	0.0818474389887453	10711
chr17:42675000-42680000	PLEKHH3	0.0404899947497573	0.125606890776413	0.0050858223480703	0.0050858223480703	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.2872037234122553	1	0.0951627343028592	13256
chr11:73285000-73290000	FCHSD2	0.0414999289414964	0.0770413877281263	0.0031972121162715	0.0031972121162715	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.4234318627917896	1	0.0758322391331051	10393
chr16:56630000-56635000	MT1X	0.0859834415944013	0.1541752410606758	0.0132565178350433	0.0132565178350433	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.3767647468850803	1	0.0863580891886843	11832
chr11:74695000-74700000	XRRA1	0.2589501363013522	0.0746190215044723	0.0193226057892566	0.0193226057892566	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.3876730207474667	1	0.0951851391295538	610
chr10:122325000-122330000	PLEKHA1	0.1311821019776842	0.0627381471972389	0.0082301220235191	0.0082301220235191	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.7054627445733599	1	0.1182644669204299	9651
chr17:78805000-78810000	CYTH1	0.078186498525838	0.1079634808555927	0.0084412865367601	0.0084412865367601	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.3248367047754633	1	0.1158717079767345	1484
chr14:68785000-68790000	ZFP36L1	0.4119039206004873	0.2752463289355282	0.1133750420194354	0.1133750420194354	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.2834908264238306	1	0.1161251737939982	2294
chr2:26005000-26010000	RAB10	0.3689040462323652	0.0594284482794018	0.0219233950315821	0.0219233950315821	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.3710127741654447	1	0.1230216725085895	3720
chr15:90020000-90025000	ARPIN	0.0398307350295551	0.1089217101547914	0.0043384317761415	0.0043384317761415	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.3030702796066707	1	0.0879128900454542	6000
chr1:181125000-181130000	STX6	0.4696898550484767	0.0500362724686818	0.0235015295629812	0.0235015295629812	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.4425742482690742	1	0.0556987741888721	2680
chr19:35210000-35215000	HAMP	0.0315993828103625	0.0545997418255325	0.0017253181432919	0.0017253181432919	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	1.2327869198752024	1	0.0632937918976447	9608
chr14:103120000-103125000	CDC42BPB	0.0687881651702232	0.1044499348312064	0.007184919369188	0.007184919369188	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.6279370363884954	1	0.0705770765492471	11410
chr16:56610000-56615000	MT1H	0.125576802032545	0.0751338459299223	0.0094350680962855	0.0094350680962855	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.6287877859679092	1	0.0546545721498733	10992
chr1:9315000-9320000	SPSB1	0.0474138014306343	0.2013767592301771	0.0095480376748842	0.0095480376748842	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.2910020870396837	1	0.0880695670958374	12504
chr15:99475000-99480000	MEF2A	0.0878363840898868	0.0823349210877628	0.0072320017526752	0.0072320017526752	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.5183947106337224	1	0.1539235455106602	11819
chr9:33155000-33160000	B4GALT1	0.5149476031674513	0.0890261617419734	0.045843808608227	0.045843808608227	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.6550901296858397	1	0.0861639845372227	1628
chr17:82215000-82220000	CSNK1D	0.0675077935093066	0.0678592123481127	0.0045810256949005	0.0045810256949005	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.3444640372959679	1	0.0589530605861053	11056
chr19:35315000-35320000	HAMP	0.0165751284186362	0.0523508122678805	0.00086772143616	0.00086772143616	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	1.2327869198752024	1	0.0632937918976447	7573
chr14:68790000-68795000	ZFP36L1	0.1472183709500621	0.1403661966566299	0.0206644828082451	0.0206644828082451	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.2834908264238306	1	0.1161251737939982	2134
chr19:4555000-4560000	PLIN4	0.0101647437323573	0.0567871924030792	0.0005772272580573	0.0005772272580573	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.8095521562622755	1	0.0590106066506658	12823
chr11:66010000-66015000	PACS1	0.1057267986108318	0.0649224544167948	0.0068640432634453	0.0068640432634453	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.3129732722254158	1	0.122901369488929	11724
chr14:100065000-100070000	EVL	0.0394460523581297	0.0748730845884836	0.002953447614892	0.002953447614892	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	1.6832896999312408	1	0.1412215510108833	8380
chr11:73200000-73205000	FCHSD2	0.0819140743702066	0.0550402969858115	0.004508574980654	0.004508574980654	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.4234318627917896	1	0.0758322391331051	12920
chr11:72735000-72740000	FCHSD2	0.0328826904332624	0.0617401854211378	0.0020301834044954	0.0020301834044954	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.4234318627917896	1	0.0758322391331051	12854
chr16:56610000-56615000	MT1E	0.1184492518515711	0.0776497994143219	0.009197560647051	0.009197560647051	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.8374257570702439	1	0.0545572024680179	11096
chr8:23555000-23560000	SLC25A37	0.0984380729894509	0.1540167659533241	0.0151611136485125	0.0151611136485125	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.3517938218269607	1	0.0921756136758583	6516
chr2:200465000-200470000	AOX1	0.2324630487872707	0.078933757058366	0.0183491818180215	0.0183491818180215	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.506785168323708	1	0.1467114494748941	4939
chr19:54335000-54340000	RPS9	0.0568651082906397	0.0604394793616387	0.0034368975389294	0.0034368975389294	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	1.4318213830806632	1	0.0879037469604503	11582
chr14:68950000-68955000	ACTN1	0.1007782313274484	0.105630434235546	0.0106452483366086	0.0106452483366086	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.4875114930949752	1	0.0868859642620291	8449
chr11:72740000-72745000	FCHSD2	0.0355644245094316	0.0591356441224083	0.002103125151208	0.002103125151208	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.4234318627917896	1	0.0758322391331051	11689
chr15:77990000-77995000	TBC1D2B	0.0930149291881003	0.0604303760495885	0.0056209271490627	0.0056209271490627	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.3476994359119532	1	0.0960783687334406	12235
chr17:42515000-42520000	STAT3	0.05090633444292	0.0778578784185074	0.0039634591977887	0.0039634591977887	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.6397531116376304	1	0.1346694658837492	13404
chr9:131595000-131600000	RAPGEF1	0.0491053889320169	0.1095580093021125	0.0053798886573977	0.0053798886573977	ELF2	False	ELF2_direct_+/+	ELF2_direct_+/+_(46g)	ELF2_direct_+/+_(63r)	0.7879094341561718	1	0.132077786679323	13182
chr1:161180000-161185000	ADAMTS4	0.0870475757324934	0.0635301663808438	0.0055301469693344	0.0055301469693344	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	2.1612609811365964	1	0.1891087616158941	8428
chr19:725000-730000	PALM	0.0444245312533405	0.0841754519267662	0.0037394549948846	0.0037394549948846	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	1.5640914209922083	1	0.1199396261856359	9185
chr17:77110000-77115000	SEC14L1	0.0957296983351176	0.0895912295275882	0.0085765413761483	0.0085765413761483	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	2.513625500315463	1	0.2129690207564808	4822
chr12:70465000-70470000	PTPRB	0.047437410076194	0.1510629529909	0.0071660352483501	0.0071660352483501	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	3.757897840234625	1	0.3991567094432434	2121
chr19:16845000-16850000	F2RL3	0.0115140599052197	0.0545860066179077	0.0006285065501853	0.0006285065501853	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	2.037474575300164	1	0.1830312963819851	12822
chr2:46385000-46390000	EPAS1	0.1950268341941686	0.0965840774856441	0.0188364868655894	0.0188364868655894	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	4.640652495756165	1	0.1886858044329536	1639
chr13:113850000-113855000	TMEM255B	0.0200227856639213	0.1289891817045962	0.0025827227382357	0.0025827227382357	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	3.5807243450897417	1	0.2854448586586567	8660
chr5:139480000-139485000	DNAJC18	0.2934097294757076	0.0969575272771004	0.0284482818490075	0.0284482818490075	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	3.0240315784958645	1	0.1338762336719518	1358
chr9:107635000-107640000	KLF4	0.3924207019376847	0.0890278902251371	0.0349363871741794	0.0349363871741794	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	2.233929764331997	1	0.1380169839515016	41
chr9:127775000-127780000	SH2D3C	0.0469070690427753	0.1277139206402624	0.0059906856931963	0.0059906856931963	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	2.471547382811643	1	0.2695506163629871	5034
chr11:128340000-128345000	ETS1	0.1980202803683746	0.1818166473722985	0.0360033834883004	0.0360033834883004	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	1.7378880388065274	1	0.1941754711289467	3031
chr6:32110000-32115000	NOTCH4	0.0361202748921032	0.0996929077074369	0.0036009352311856	0.0036009352311856	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	5.767867244800974	1	0.3346738813795947	653
chr9:127850000-127855000	ENG	0.0458765900541478	0.2471962045641937	0.0113405189397327	0.0113405189397327	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	2.499183282713579	1	0.2496586784574601	7844
chr11:76615000-76620000	LRRC32	0.0670519096877674	0.1045683627603405	0.007011508416004	0.007011508416004	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	1.3459597554371103	1	0.1701825615396051	10698
chr12:5580000-5585000	ANO2	0.0283630463732975	0.1661365147313787	0.0047121376716241	0.0047121376716241	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	5.423734864996694	1	0.4524931652649864	216
chr9:130445000-130450000	ASS1	0.0518180710581955	0.0821678474131603	0.0042577793559541	0.0042577793559541	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	2.4486251298207216	1	0.135501557045229	10745
chr9:136670000-136675000	EGFL7	0.0450345428461079	0.1123326080729373	0.0050588476512757	0.0050588476512757	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	6.202688070199495	1	0.3718044757705825	1829
chr21:38675000-38680000	ERG	0.044078059579978	0.1965310116505861	0.0086627056408478	0.0086627056408478	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	9.276931945812011	1	1.0	80
chr9:121735000-121740000	DAB2IP	0.0746139426399525	0.1735128443722762	0.012946477417288	0.012946477417288	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	1.617785950983904	1	0.0796338431582571	10546
chr17:77325000-77330000	SEC14L1	0.0222672303107271	0.0562270565679841	0.0012520208182935	0.0012520208182935	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	2.513625500315463	1	0.2129690207564808	6813
chr9:127905000-127910000	SH2D3C	0.0304172057901505	0.113094841484563	0.0034400290672404	0.0034400290672404	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	2.471547382811643	1	0.2695506163629871	5826
chr14:105475000-105480000	CRIP2	0.064872633017836	0.0735419851373655	0.0047708622132194	0.0047708622132194	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	3.0514297427245025	1	0.1805977040775491	6643
chr21:42300000-42305000	ABCG1	0.0856957415690477	0.1896533421549134	0.0162524837970136	0.0162524837970136	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	1.374866319226829	1	0.1428115814733133	10221
chr20:63680000-63685000	ZBTB46	0.0557620201216215	0.0730229795814318	0.0040719088567605	0.0040719088567605	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	1.4091072963880622	1	0.1205828528272305	7165
chr2:127620000-127625000	LIMS2	0.1199937739145063	0.1056606346598821	0.0126786183070411	0.0126786183070411	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	5.362740906251525	1	0.288567788280213	1774
chr9:136510000-136515000	EGFL7	0.0636286692450321	0.1157776901463508	0.0073667803522759	0.0073667803522759	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	6.202688070199495	1	0.3718044757705825	103
chr22:39175000-39180000	PDGFB	0.0683572446313222	0.094431484930495	0.0064550761162928	0.0064550761162928	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	2.841116984864409	1	0.2375843664141909	4167
chr20:63765000-63770000	ZBTB46	0.0394291274534551	0.0983696643065679	0.0038786300314972	0.0038786300314972	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	1.4091072963880622	1	0.1205828528272305	13080
chr9:127835000-127840000	SH2D3C	0.0671286522880224	0.0852388541880212	0.0057219694042171	0.0057219694042171	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	2.471547382811643	1	0.2695506163629871	4756
chr4:87520000-87525000	SPARCL1	0.3301939677377778	0.3107838940871714	0.1026189670976404	0.1026189670976404	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	2.010188973232568	1	0.2682302552602887	1659
chr16:66375000-66380000	CDH5	0.1064983678685976	0.1162924489837935	0.0123849560122161	0.0123849560122161	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	5.664004703103723	1	0.4292967701803845	1685
chr6:36735000-36740000	CPNE5	0.0985527850126034	0.0553021175404867	0.0054501777007093	0.0054501777007093	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	1.3498753310732807	1	0.1560980993796434	4677
chr6:150500000-150505000	PLEKHG1	0.1530039105541095	0.1785110729206311	0.0273128922340663	0.0273128922340663	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	5.605943912422661	1	0.4166414267789198	1462
chr19:45395000-45400000	EXOC3L2	0.1263509492949534	0.0772567454916022	0.0097614631323025	0.0097614631323025	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	3.003765904527517	1	0.2148572076372258	583
chr17:5580000-5585000	NLRP1	0.1647480896928017	0.2569750741262701	0.0423361525609691	0.0423361525609691	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	1.5707010043220655	1	0.169942819587107	5980
chr11:76820000-76825000	LRRC32	0.0846169054432961	0.0663205898622959	0.0056118430813215	0.0056118430813215	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	1.3459597554371103	1	0.1701825615396051	5840
chr17:4510000-4515000	SPNS2	0.0887108374244825	0.1885650115643129	0.0167277600848274	0.0167277600848274	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	1.5660153344627428	1	0.1469912154852568	5000
chr19:16875000-16880000	F2RL3	0.0849543678292752	0.0601598323615214	0.0051108405269882	0.0051108405269882	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	2.037474575300164	1	0.1830312963819851	5487
chr7:150435000-150440000	GIMAP7	0.0407158262873641	0.0612265004198064	0.002492887555276	0.002492887555276	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	1.6826334059462162	1	0.1692839986661468	11373
chr3:133990000-133995000	SLCO2A1	0.0946642158189018	0.1588497623748206	0.0150373881882312	0.0150373881882312	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	4.809925438698423	1	0.3980278054586336	3586
chr13:28485000-28490000	FLT1	0.1661903877791066	0.1597638649069251	0.0265512186619706	0.0265512186619706	ERG	False	ERG_direct_+/+	ERG_direct_+/+_(109g)	ERG_direct_+/+_(300r)	3.544283644476377	1	0.3511014293187241	1661
